Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Oct-2025,25-Nov-2025,CE,23650.00,2405.80,2407.20,2405.30,2406.10,2407.20,2406.10,3.00,58.63,5.42,300.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26900.00,73.00,73.00,44.85,45.75,45.50,45.75,14928.00,301758.39,585.99,567075.00,-4650.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25650.00,620.00,620.00,528.40,540.30,546.00,540.30,133.00,2614.73,56.14,36525.00,-525.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,25600.00,529.10,535.35,422.70,436.05,441.15,436.05,2756.00,53862.99,947.79,103575.00,43425.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,23550.00,2425.75,2428.90,2425.75,2427.50,2427.85,2427.50,3.00,58.45,5.46,375.00,225.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,24350.00,1630.85,1630.85,1630.85,1630.85,1630.85,1630.85,1.00,19.49,1.23,450.00,75.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,27700.00,2.55,3.25,2.05,2.60,2.55,2.60,2461.00,51132.42,5.14,87450.00,38100.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,25500.00,640.00,640.00,502.65,515.60,525.00,515.60,4672.00,91242.74,1890.74,236400.00,91500.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,24150.00,1829.55,1829.55,1829.45,1829.55,1829.45,1829.55,3.00,58.45,4.11,600.00,225.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,25200.00,875.05,882.15,770.00,783.45,800.00,783.45,211.00,4116.91,129.01,29100.00,3825.00,25877.85
NIFTY,30-Oct-2025,11-Nov-2025,CE,27250.00,5.35,6.15,3.40,4.15,4.50,4.15,782.00,15985.12,3.00,22650.00,-1350.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27750.00,-,-,-,75.35,-,7.95,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25850.00,533.95,533.95,398.00,408.65,410.00,408.65,2048.00,40352.74,647.14,96750.00,29400.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23400.00,2652.95,2655.30,2652.95,2653.90,2655.30,2653.90,3.00,58.62,5.97,375.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25900.00,477.95,487.45,369.60,380.05,377.70,380.05,26411.00,520938.71,7905.03,895575.00,406950.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23750.00,2307.80,2309.35,2307.45,2308.10,2307.65,2308.10,4.00,78.17,6.92,525.00,300.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26500.00,192.00,192.00,117.50,120.50,119.00,120.50,79077.00,1579530.04,7874.66,3226125.00,679125.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25150.00,1035.10,1035.10,938.00,938.10,938.10,903.40,4.00,78.38,2.93,10650.00,-225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23300.00,2747.15,2748.00,2746.05,2746.05,2746.05,2673.20,4.00,78.14,8.24,6825.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24850.00,1188.80,1225.10,1188.80,1225.10,1225.10,1164.20,3.00,58.61,2.70,3225.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27150.00,36.95,37.40,24.65,25.15,25.20,25.15,2407.00,49064.70,52.16,159300.00,-19275.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26400.00,232.00,232.00,146.35,150.55,149.45,150.55,15290.00,304640.34,1898.34,845025.00,73950.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26000.00,420.00,425.00,314.00,323.05,322.55,323.05,102883.00,2032765.17,26546.67,4932375.00,1539600.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27500.00,17.50,19.00,12.45,12.80,12.90,12.80,15156.00,312756.81,164.31,1709850.00,165525.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23900.00,2159.75,2159.75,2155.20,2155.55,2155.55,2077.10,6.00,117.25,9.70,5175.00,75.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26550.00,140.05,141.60,104.75,107.25,105.60,107.25,2445.00,48902.62,216.56,62400.00,1875.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26850.00,72.05,72.05,51.05,52.00,51.85,52.00,1898.00,38303.67,82.69,82200.00,1950.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27650.00,11.00,13.20,10.00,10.00,10.00,10.00,59.00,1223.97,0.46,9975.00,2325.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23600.00,2439.70,2461.30,2439.70,2461.30,2461.30,2374.75,6.00,117.23,11.03,2100.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23500.00,2648.00,2648.00,2512.00,2530.25,2535.00,2530.25,106.00,2070.90,202.65,250800.00,4050.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25800.00,599.25,599.25,431.05,440.40,443.00,440.40,21211.00,417728.29,7295.44,1219800.00,449025.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25300.00,930.00,930.00,802.50,816.10,821.40,816.10,1061.00,20804.62,672.14,238275.00,-22350.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27300.00,28.60,28.90,17.30,18.00,17.75,18.00,6436.00,131877.32,100.22,279225.00,-29550.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27250.00,25.95,27.25,19.70,20.25,19.70,20.25,576.00,11782.01,10.01,44700.00,-225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27100.00,47.15,47.15,27.05,27.80,27.05,27.80,9026.00,183665.62,212.17,393225.00,48450.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26750.00,90.80,90.90,65.00,66.50,65.20,66.50,1503.00,30237.75,83.81,72075.00,-3375.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26100.00,365.00,370.00,263.65,271.85,270.10,271.85,35811.00,708821.85,7821.52,1283850.00,298275.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26350.00,254.55,254.60,163.00,167.65,166.35,167.65,3451.00,68663.27,462.88,120525.00,-4875.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25000.00,1232.20,1232.20,1060.25,1080.40,1088.40,1080.40,2529.00,49526.26,2107.51,966225.00,-1125.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24700.00,1359.05,1393.35,1352.15,1352.90,1353.60,1352.90,9.00,175.94,9.21,49875.00,-300.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,22750.00,3297.00,3299.55,3295.60,3297.60,3295.60,3297.60,5.00,97.68,12.37,450.00,375.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24050.00,2012.55,2012.55,2002.70,2005.20,2003.30,2005.20,7.00,136.79,10.53,1050.00,450.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25550.00,688.80,688.80,605.00,618.00,624.70,618.00,152.00,2985.39,72.69,15825.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26600.00,136.00,140.25,92.05,94.45,93.90,94.45,30770.00,616313.99,2452.49,1405725.00,768600.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24400.00,1685.15,1786.20,1620.70,1650.00,1650.00,1650.00,50.00,978.97,63.97,9675.00,-525.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26950.00,53.60,56.10,40.00,40.55,40.30,40.55,1239.00,25086.29,43.00,53475.00,6750.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,22850.00,3198.00,3200.25,3198.00,3199.05,3198.90,3199.05,3.00,58.61,7.20,375.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23100.00,2914.50,2914.50,2914.50,2914.50,2914.50,2914.50,1.00,19.51,2.19,2550.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26200.00,262.65,334.60,219.25,226.35,225.00,226.35,38238.00,758479.91,7103.21,2359125.00,157275.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26700.00,112.50,113.85,72.30,74.30,73.45,74.30,25100.00,504177.54,1550.04,1437000.00,-91425.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25500.00,775.15,788.20,640.80,654.25,655.00,654.25,10103.00,198390.94,5171.06,1424400.00,17250.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25350.00,865.00,865.00,758.15,776.15,778.20,776.15,161.00,3158.05,97.04,17775.00,3225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25950.00,488.00,488.00,341.60,350.75,349.60,350.75,9266.00,182921.22,2581.70,132900.00,57825.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24200.00,1860.60,1889.70,1832.00,1833.35,1834.00,1833.35,11.00,214.97,15.32,13875.00,-675.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24650.00,1417.20,1417.20,1417.20,1417.20,1417.20,1348.60,1.00,19.55,1.06,3450.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25750.00,554.85,554.85,463.70,473.40,476.70,473.40,379.00,7460.72,141.28,41550.00,-225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27800.00,10.00,12.50,4.50,8.25,8.25,8.25,537.00,11199.85,3.40,14700.00,14700.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24500.00,1705.00,1705.05,1532.80,1547.60,1551.30,1547.60,693.00,13554.35,820.48,231000.00,2325.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25400.00,812.65,826.15,719.00,731.80,739.85,731.80,582.00,11421.40,334.30,156375.00,-6225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27400.00,24.30,24.30,14.15,14.70,14.95,14.70,6855.00,140956.33,86.08,381225.00,-75375.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27450.00,-,-,-,100.80,-,18.05,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25050.00,1008.50,1053.65,1008.50,1053.65,1053.65,987.80,4.00,78.22,3.07,10050.00,150.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26250.00,298.95,299.00,199.50,205.15,203.00,205.15,4491.00,89194.29,777.73,105975.00,-27675.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23950.00,2110.20,2111.75,2109.90,2110.50,2110.05,2110.50,4.00,78.18,6.33,600.00,300.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,22800.00,3229.85,3229.85,3229.85,3229.85,3229.85,3171.05,1.00,19.52,2.42,21975.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27350.00,-,-,-,110.80,-,23.35,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23700.00,2315.45,2315.45,2315.45,2315.45,2315.45,2275.40,1.00,19.51,1.74,2550.00,-,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,27600.00,8.80,8.80,5.35,5.80,5.35,5.80,223.00,4617.13,1.03,25800.00,1950.00,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,26900.00,35.35,37.00,24.10,24.85,24.75,24.85,1797.00,36292.91,38.44,43575.00,33825.00,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,25800.00,494.35,494.35,367.30,377.75,376.15,377.75,584.00,11474.20,173.80,16125.00,7725.00,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,25350.00,719.45,719.45,719.45,719.45,719.45,686.05,1.00,19.55,0.54,150.00,75.00,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,27100.00,20.80,21.50,14.05,14.65,15.00,14.65,420.00,8541.96,5.46,15075.00,5475.00,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,23700.00,2324.15,2325.80,2323.95,2324.80,2323.95,2324.80,4.00,78.07,6.97,375.00,300.00,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,23450.00,2572.00,2573.70,2571.80,2572.60,2571.80,2572.60,4.00,78.07,7.72,300.00,300.00,25877.85
NIFTY,30-Oct-2025,18-Nov-2025,CE,23400.00,2621.60,2623.25,2621.60,2622.20,2621.70,2622.20,3.00,58.55,5.90,225.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26050.00,375.05,386.25,288.40,296.75,299.85,296.75,4023.00,79557.46,958.10,129300.00,36600.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24000.00,2185.00,2185.00,2015.00,2043.35,2049.00,2043.35,320.00,6255.71,495.71,529275.00,-2550.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23150.00,2901.30,2902.75,2900.85,2901.60,2901.35,2901.60,4.00,78.15,8.70,300.00,300.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24900.00,1231.00,1231.00,1151.05,1155.25,1159.45,1155.25,14.00,273.99,12.54,63000.00,-150.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,22700.00,3330.45,3330.45,3329.35,3329.35,3329.35,3270.65,2.00,39.04,4.99,6075.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,22950.00,3098.80,3101.05,3098.80,3099.75,3099.30,3099.75,3.00,58.61,6.97,300.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26800.00,90.00,90.00,57.50,59.05,59.00,59.05,35935.00,724118.27,1824.77,1296000.00,-612075.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23350.00,2703.30,2704.70,2702.80,2703.45,2703.00,2703.45,4.00,78.16,8.11,450.00,300.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24300.00,1800.00,1800.00,1743.50,1743.50,1743.50,1683.90,7.00,136.93,9.36,5700.00,-300.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23050.00,2997.95,2998.90,2997.95,2998.45,2998.90,2998.45,2.00,39.07,4.50,300.00,150.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25200.00,990.10,1005.00,886.60,901.60,909.95,901.60,1385.00,27127.53,951.03,336000.00,-38925.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24350.00,1707.10,1708.75,1707.10,1707.95,1708.75,1707.95,2.00,39.09,2.57,525.00,150.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23550.00,2505.55,2506.95,2505.35,2505.95,2506.95,2505.95,3.00,58.63,5.64,525.00,225.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26300.00,260.00,260.00,180.55,186.10,184.15,186.10,25877.00,514399.76,3975.93,1558950.00,254325.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27550.00,18.05,18.05,10.65,11.40,11.25,11.40,107.00,2211.92,1.03,4725.00,-750.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23450.00,2603.35,2604.75,2602.85,2603.50,2602.90,2603.50,4.00,78.16,7.81,2250.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26150.00,291.40,322.60,240.90,248.05,247.35,248.05,3268.00,64756.64,662.99,101100.00,3450.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25450.00,780.00,790.30,678.65,696.60,698.00,696.60,67.00,1315.25,36.39,12375.00,-600.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24750.00,1355.55,1355.55,1355.55,1355.55,1355.55,1255.55,1.00,19.58,1.02,5100.00,-,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26650.00,119.35,119.35,81.25,84.45,81.25,84.45,3778.00,75778.51,265.73,113325.00,19800.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24550.00,1536.60,1536.60,1522.00,1522.00,1522.00,1443.10,4.00,78.25,4.60,1875.00,-75.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25100.00,1075.00,1080.70,972.65,985.15,998.50,985.15,217.00,4248.09,163.06,83400.00,-4500.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24250.00,1784.30,1784.30,1784.30,1784.30,1784.30,1732.65,1.00,19.53,1.34,450.00,75.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23850.00,2185.50,2185.50,2185.50,2185.50,2185.50,2185.50,1.00,19.53,1.64,750.00,75.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23200.00,2843.10,2843.10,2843.10,2843.10,2843.10,2843.10,1.00,19.53,2.13,750.00,75.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,22900.00,3148.15,3150.35,3148.15,3149.15,3148.90,3149.15,3.00,58.61,7.08,300.00,225.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26950.00,-,-,-,203.85,-,90.75,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25100.00,-,-,-,1500.00,1500.00,994.20,-,-,-,1050.00,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27350.00,-,-,-,123.25,-,41.40,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25300.00,-,-,-,964.40,-,835.75,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24850.00,-,-,-,1302.70,-,1207.30,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25700.00,640.95,643.10,565.85,567.05,566.20,567.05,17.00,335.32,7.64,750.00,225.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26550.00,169.85,170.00,155.45,155.45,155.45,179.65,13.00,260.44,1.58,1875.00,75.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25400.00,-,-,-,896.20,-,761.25,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27800.00,-,-,-,66.30,-,15.15,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26850.00,105.00,106.40,80.05,83.95,89.30,83.95,55.00,1111.30,3.74,7725.00,75.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25650.00,-,-,-,737.80,-,590.50,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26500.00,212.05,213.20,167.05,170.05,169.75,170.05,230.00,4603.62,32.37,23550.00,2550.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24200.00,-,-,-,1862.75,-,1812.85,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27000.00,81.00,83.55,63.00,64.15,63.55,64.15,1104.00,22414.80,58.80,96825.00,26925.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26300.00,286.50,291.80,235.60,236.50,241.85,236.50,226.00,4501.44,43.59,10575.00,-3600.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24100.00,-,-,-,1954.35,-,1909.85,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27150.00,-,-,-,159.10,-,62.10,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25550.00,-,-,-,799.05,-,656.00,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27700.00,33.30,33.30,33.30,33.30,33.30,19.15,1.00,20.80,0.03,75.00,75.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27200.00,70.25,70.25,37.65,38.65,37.65,38.65,28.00,572.09,0.89,1350.00,1350.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26200.00,336.70,337.50,275.70,285.15,284.00,285.15,104.00,2066.72,23.12,7875.00,450.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27750.00,-,-,-,71.25,-,17.05,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24050.00,-,-,-,2000.60,-,1958.60,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25250.00,-,-,-,999.50,-,874.20,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24550.00,-,-,-,1552.45,-,1479.85,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25200.00,-,-,-,1035.25,-,913.45,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26000.00,460.00,460.00,376.80,384.05,382.30,384.05,384.00,7605.10,117.10,24900.00,6525.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24950.00,-,-,-,1223.45,-,1120.30,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24600.00,-,-,-,1509.65,-,1433.40,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26800.00,115.00,120.90,91.15,93.20,93.65,93.20,121.00,2441.20,9.10,4050.00,-1275.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24800.00,1365.00,1365.00,1257.00,1269.80,1276.60,1269.80,44.00,861.06,42.66,102150.00,-1275.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,23250.00,2802.25,2803.70,2801.80,2802.45,2801.95,2802.45,4.00,78.16,8.41,450.00,300.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,25600.00,672.70,679.35,566.50,577.80,578.15,577.80,2356.00,46295.49,1060.29,272475.00,-14850.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,24450.00,1593.65,1593.65,1593.65,1593.65,1593.65,1538.70,1.00,19.53,1.19,825.00,-75.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27000.00,63.65,63.65,35.80,36.45,36.00,36.45,68769.00,1394692.18,2119.93,3751650.00,272100.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27700.00,13.70,13.70,8.60,9.10,9.95,9.10,4937.00,102605.39,39.22,303450.00,54150.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,26450.00,181.60,181.60,131.80,135.85,134.50,135.85,2385.00,47573.92,261.48,70275.00,-19425.00,25877.85
NIFTY,30-Oct-2025,25-Nov-2025,CE,27050.00,54.60,54.60,31.25,31.90,31.25,31.90,2224.00,45180.18,60.78,79425.00,20775.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24300.00,-,-,-,1772.30,-,1716.50,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24650.00,-,-,-,1467.30,-,1387.35,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26600.00,170.15,172.65,137.50,138.95,141.75,138.95,33.00,662.12,3.77,4125.00,900.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26700.00,139.25,143.25,112.65,114.90,114.95,114.90,118.00,2373.84,10.89,5250.00,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26250.00,275.00,275.00,270.00,270.00,270.00,281.15,5.00,99.46,1.02,2550.00,300.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27650.00,24.00,24.00,18.00,19.65,19.65,19.65,11.00,228.28,0.17,5025.00,675.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25500.00,734.15,802.75,721.10,739.10,739.10,690.20,5.00,98.43,2.81,675.00,75.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26350.00,220.00,220.00,220.00,220.00,220.00,243.60,1.00,19.93,0.17,300.00,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25950.00,469.40,469.40,401.90,408.15,417.45,408.15,24.00,474.87,7.77,1575.00,1350.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27500.00,26.65,28.00,21.15,22.70,21.15,22.70,98.00,2023.11,1.86,3525.00,1125.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25450.00,-,-,-,863.10,-,725.25,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25000.00,-,-,-,1184.70,-,1077.60,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27400.00,-,-,-,115.40,-,37.25,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26450.00,192.60,196.00,183.60,183.60,183.60,183.60,6.00,119.88,0.85,300.00,-75.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27600.00,-,-,-,88.05,-,24.05,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27250.00,-,-,-,140.25,-,50.90,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24250.00,-,-,-,1817.35,-,1764.55,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24400.00,-,-,-,1683.25,-,1621.05,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25050.00,-,-,-,1146.45,-,1035.60,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26750.00,106.00,113.95,101.50,103.50,105.45,103.50,20.00,402.88,1.63,3075.00,-525.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26400.00,243.25,248.60,200.00,202.95,202.00,202.95,97.00,1937.17,16.57,13200.00,900.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,27100.00,-,-,-,169.25,-,68.45,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25900.00,500.00,513.20,434.50,440.60,446.00,440.60,89.00,1759.56,30.73,4500.00,1200.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26100.00,380.75,380.75,325.00,331.00,330.50,331.00,159.00,3152.51,40.09,14925.00,6450.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26150.00,348.20,348.20,301.85,309.00,309.00,309.00,7.00,138.97,1.68,2175.00,75.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26900.00,-,-,-,216.00,-,99.40,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,25350.00,-,-,-,929.95,929.95,798.05,-,-,-,75.00,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,26650.00,190.00,190.00,129.10,129.10,129.10,152.90,13.00,261.21,1.37,1725.00,-600.00,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24150.00,-,-,-,1908.40,-,1861.25,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24900.00,-,-,-,1262.80,-,1163.55,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24350.00,-,-,-,1727.60,-,1668.65,-,-,-,-,-,25877.85
NIFTY,30-Oct-2025,02-Dec-2025,CE,24500.00,-,-,-,1595.65,-,1526.60,-,-,-,-,-,25877.85
