timestamp,open,volume,high,low,close
2026-01-07 20:46:04.347239,10101.66681549568,4796,10106.092784707855,10098.788034164527,10105.1360960811
2026-01-07 21:01:04.347239,10203.491433059377,9746,10205.47439079623,10198.329407332152,10201.050309003975
2026-01-07 21:16:04.347239,10304.26264942028,4205,10307.716796328576,10295.36172224132,10303.540107083265
2026-01-07 21:31:04.347239,10402.474392894064,1909,10411.856738989436,10395.165067924581,10404.521333244582
2026-01-07 21:46:04.347239,10503.131940428653,4260,10509.159788255552,10498.118036472279,10501.095804898632
2026-01-07 22:01:04.347239,10602.447361712191,6466,10606.519949241234,10594.354030564342,10604.035520521158
2026-01-07 22:16:04.347239,10702.697297962497,4047,10712.0446071065,10695.290589626167,10708.094409673535
2026-01-07 22:31:04.347239,10801.468755902886,6541,10805.240896245248,10793.012377270752,10794.729404276684
2026-01-07 22:46:04.347239,10900.927978346785,6301,10905.072725752065,10896.316107203855,10899.078063800232
2026-01-07 23:01:04.347239,11001.484682954848,6538,11007.875017972983,11000.636644498103,11001.537315237796
2026-01-07 23:16:04.347239,11101.778666024513,8916,11105.616583881801,11098.349417186768,11101.919399143539
2026-01-07 23:31:04.347239,11200.694643297902,4696,11209.166017131842,11193.789512731233,11197.908746553234
2026-01-07 23:46:04.347239,11298.90413309139,1572,11302.82988419694,11295.709905543,11295.908754414419
2026-01-08 00:01:04.347239,11398.862211434549,7394,11400.852897552588,11392.953774877373,11397.009625955861
2026-01-08 00:16:04.347239,11500.04162407374,8547,11501.959935686633,11494.937370994907,11502.266624722695
2026-01-08 00:31:04.347239,11598.664365657445,2461,11603.353886751025,11591.427453087465,11598.980619541744
2026-01-08 00:46:04.347239,11697.483976895268,2945,11706.541926649921,11695.903596983902,11698.28732756251
2026-01-08 01:01:04.347239,11797.28005192741,6733,11804.44700094861,11794.030048614104,11798.77080234239
2026-01-08 01:16:04.347239,11898.531302096872,3833,11901.303579823143,11894.517933661795,11899.20445551586
2026-01-08 01:31:04.347239,11997.756963618986,3829,12000.23590772679,11988.182116249465,11998.435592997834
2026-01-08 01:46:04.347239,12099.063281755736,8106,12099.396504694034,12095.610183349543,12099.184050078584
2026-01-08 02:01:04.347239,12197.255986980781,8433,12203.26455339007,12193.758070288119,12196.608297808953
2026-01-08 02:16:04.347239,12297.369753124436,2830,12297.483701502522,12295.67315086845,12296.869819605723
2026-01-08 02:31:04.347239,12396.758105924811,8782,12405.928703007923,12394.637405803809,12396.19006127844
2026-01-08 02:46:04.347239,12496.654394172268,7964,12503.017295478983,12490.30072035476,12493.181424076407
2026-01-08 03:01:04.347239,12597.758700842294,5230,12602.408195501286,12588.967127730715,12600.381971186249
2026-01-08 03:16:04.347239,12697.250332638494,3018,12701.629263374864,12694.24745810571,12697.516057353445
2026-01-08 03:31:04.347239,12796.335396497465,3124,12798.032472346076,12792.336562006742,12797.065002335732
2026-01-08 03:46:04.347239,12897.6010500011,7060,12902.61720044736,12888.706981886295,12898.15763456572
2026-01-08 04:01:04.347239,12998.743710131394,6702,13001.190086489116,12996.628665024029,12999.836360308602
2026-01-08 04:16:04.347239,13099.197461929689,5407,13106.523862396136,13089.80227688879,13103.86978338155
2026-01-08 04:31:04.347239,13201.257086899479,4773,13208.370729668866,13191.784879832967,13201.194079712595
2026-01-08 04:46:04.347239,13301.049601560597,8285,13309.290935147168,13294.086214378993,13300.78452904995
2026-01-08 05:01:04.347239,13401.628401885106,2280,13403.740383706547,13400.502757513234,13401.328725158533
2026-01-08 05:16:04.347239,13500.78108575488,6281,13508.08523353582,13494.523336416953,13500.515368253065
2026-01-08 05:31:04.347239,13602.165107389128,5162,13602.857414630054,13592.386924005721,13602.589548983538
2026-01-08 05:46:04.347239,13701.557947579375,4141,13708.759096213345,13697.277337935953,13698.785255409824
2026-01-08 06:01:04.347239,13801.026069885333,5273,13807.869479954927,13793.989914393285,13804.720618253985
2026-01-08 06:16:04.347239,13900.757062327431,3307,13904.613932657607,13896.37219977496,13903.065438910658
2026-01-08 06:31:04.347239,14001.307043136487,3393,14002.118625099929,13999.230371817288,14001.75441911024
2026-01-08 06:46:04.347239,14102.32501949889,2783,14111.324842953987,14094.257728183735,14102.500073446037
2026-01-08 07:01:04.347239,14201.368336815467,5269,14203.582168021301,14191.500853313513,14201.491143306537
2026-01-08 07:16:04.347239,14301.964679829285,4235,14302.12964581925,14297.134203192722,14304.708019141766
2026-01-08 07:31:04.347239,14403.204444855779,9594,14406.520589594538,14402.585090670078,14404.770317101315
2026-01-08 07:46:04.347239,14503.026538959653,2398,14508.148242398453,14493.16801835838,14501.406234793378
2026-01-08 08:01:04.347239,14604.006621913593,1581,14611.889265523601,14597.000682218786,14603.724445347316
2026-01-08 08:16:04.347239,14705.222939285122,4137,14705.91881530914,14699.25577727307,14703.32913088205
2026-01-08 08:31:04.347239,14804.832848467751,8061,14808.710321294671,14796.726679744539,14808.475659869704
2026-01-08 08:46:04.347239,14903.954872508251,4844,14906.413729533839,14900.305628971573,14904.569848088942
2026-01-08 09:01:04.347239,15005.7939864014,5379,15010.14494403838,15005.371228669794,15003.747359049412
2026-01-08 09:16:04.347239,15105.45831751902,9903,15113.888122635217,15098.874210259166,15106.479842225206
2026-01-08 09:31:04.347239,15206.390159443108,4002,15209.33707483205,15198.245029016749,15206.740038839476
2026-01-08 09:46:04.347239,15305.5138534389,1876,15314.394328390234,15295.753496893714,15306.462404107668
2026-01-08 10:01:04.347239,15406.000636105508,8715,15410.018061361112,15400.921918613461,15407.182332388173
2026-01-08 10:16:04.347239,15505.35253534815,8512,15506.604593155424,15495.514701948794,15505.816322678427
2026-01-08 10:31:04.347239,15605.993257422648,9788,15613.866799628782,15602.491203740065,15606.04967318273
2026-01-08 10:46:04.347239,15706.218902503882,1159,15707.089197550456,15698.5186373716,15707.02291318146
2026-01-08 11:01:04.347239,15804.122131285494,8668,15807.01899725127,15802.007396466559,15800.491063389894
2026-01-08 11:16:04.347239,15903.292299422601,8721,15903.565632009027,15895.991544093173,15906.218408448136
2026-01-08 11:31:04.347239,16004.928755169056,5647,16005.723930710832,15997.34933810563,16001.184012607877
2026-01-08 11:46:04.347239,16103.744196351121,1653,16109.853477232218,16096.327622776982,16102.592177898574
2026-01-08 12:01:04.347239,16203.625809462848,9411,16213.23807149377,16196.212881660264,16204.847601209322
2026-01-08 12:16:04.347239,16303.28245494916,4999,16313.144414187806,16298.571133707963,16303.912122354834
2026-01-08 12:31:04.347239,16405.535743448305,1165,16411.519953566793,16402.546787553074,16407.05167889127
2026-01-08 12:46:04.347239,16505.101600494112,8000,16507.53256579094,16495.28087700764,16505.279739219368
2026-01-08 13:01:04.347239,16607.766394316786,2745,16615.20406513328,16599.2254889257,16606.5563792491
2026-01-08 13:16:04.347239,16708.82423263939,7335,16710.246379405515,16706.756347568502,16708.839995873546
2026-01-08 13:31:04.347239,16809.586224269166,9267,16809.898130942674,16805.54428913204,16811.152127841186
2026-01-08 13:46:04.347239,16909.837688995784,9297,16914.184258864196,16907.388018414345,16911.977265586094
2026-01-08 14:01:04.347239,17010.479486527707,9492,17011.86000240227,17005.48621815389,17008.3022213597
2026-01-08 14:16:04.347239,17112.17408060626,8772,17114.652293807016,17111.51883995823,17109.195605675493
2026-01-08 14:31:04.347239,17211.12215075684,4119,17214.34123213874,17210.24135878519,17209.06853216435
2026-01-08 14:46:04.347239,17312.003304022048,3515,17315.745939943652,17309.492058279047,17311.88149607298
2026-01-08 15:01:04.347239,17410.184259374168,1520,17417.9346837348,17408.65748206432,17409.945227637494
2026-01-08 15:16:04.347239,17510.88232773401,8556,17518.042276215838,17501.0486452471,17509.265879644005
2026-01-08 15:31:04.347239,17610.913034649682,7945,17613.687764768507,17602.437716070417,17609.430935587152
2026-01-08 15:46:04.347239,17710.83275455523,7196,17718.662051018644,17710.174542983015,17707.961078211247
2026-01-08 16:01:04.347239,17809.374035490287,7145,17815.82535305052,17806.09642213067,17814.262056563133
2026-01-08 16:16:04.347239,17910.217487030415,8875,17910.880674254106,17904.56807390999,17909.392089588913
2026-01-08 16:31:04.347239,18011.08041057321,8792,18019.088118005504,18001.21117760619,18006.677550741344
2026-01-08 16:46:04.347239,18111.19010627242,9272,18118.774204665904,18102.832518924944,18107.92972708836
2026-01-08 17:01:04.347239,18211.74153196463,6403,18220.94625899492,18205.089904451113,18212.550637540724
2026-01-08 17:16:04.347239,18310.91967526926,4983,18317.841561996513,18304.33444758327,18307.18395145628
2026-01-08 17:31:04.347239,18409.20983482628,3628,18418.843953631804,18399.95764270116,18410.671596356256
2026-01-08 17:46:04.347239,18507.76538619522,2550,18517.04870694083,18500.293054847953,18508.376214114556
2026-01-08 18:01:04.347239,18608.706283607222,6191,18615.580520848802,18601.15641204357,18610.36562298087
2026-01-08 18:16:04.347239,18709.989135315434,6046,18719.065391276214,18700.013230518216,18709.9823219067
2026-01-08 18:31:04.347239,18810.814657810773,3449,18814.84994775438,18805.90250394214,18814.719427808326
2026-01-08 18:46:04.347239,18909.973630626973,6183,18914.457884447125,18901.748051128954,18909.877308588
2026-01-08 19:01:04.347239,19011.47009598811,7256,19019.12346851495,19002.53441903558,19012.410638695095
2026-01-08 19:16:04.347239,19111.30204580049,7322,19111.69724634947,19110.561311179896,19111.00704624692
2026-01-08 19:31:04.347239,19212.367492820642,3356,19215.360626722708,19210.143259069897,19209.474181730526
2026-01-08 19:46:04.347239,19313.317115386468,5648,19321.021465320457,19311.47553658128,19315.489646404643
2026-01-08 20:01:04.347239,19412.478241122033,2748,19417.821326479865,19410.68250573176,19414.975460387708
2026-01-08 20:16:04.347239,19512.052012878103,3635,19513.101658515676,19504.480162853688,19511.526670151987
2026-01-08 20:31:04.347239,19612.159323047897,6363,19614.203013999075,19606.497594668126,19611.555155109083
2026-01-08 20:46:04.347239,19713.70092927305,5594,19722.830101355365,19709.49233852962,19717.3038516759
2026-01-08 21:01:04.347239,19812.09339715938,7923,19813.209174550546,19807.534359693123,19811.356929547983
2026-01-08 21:16:04.347239,19914.040861034628,2504,19916.341049624258,19912.597939315016,19910.61849709224
2026-01-08 21:31:04.347239,20015.909585295707,3094,20016.151006375774,20014.743284559616,20017.196168896873
2026-01-08 21:46:04.347239,20114.84154898834,8956,20124.60234774557,20109.937962094344,20114.199649059225
2026-01-08 22:01:04.347239,20215.285387711912,3680,20216.991343477184,20211.53571722957,20215.330670587555
2026-01-08 22:16:04.347239,20314.66814714691,4458,20314.865054443773,20312.93868477067,20313.95179297244
2026-01-08 22:31:04.347239,20411.767133238514,2674,20411.86372536047,20404.25960849001,20412.37804692984
2026-01-08 22:46:04.347239,20511.52230771037,2722,20518.333849089086,20510.81906128718,20511.992335302362
2026-01-08 23:01:04.347239,20611.899315956973,6747,20621.185763468773,20607.60193443641,20612.28087959233
2026-01-08 23:16:04.347239,20711.86563143187,5622,20712.82997667046,20704.79290679374,20714.203298922068
2026-01-08 23:31:04.347239,20813.037944012867,8948,20821.157474015385,20805.40513002279,20813.17445362757
2026-01-08 23:46:04.347239,20912.90814780249,1658,20921.99261030163,20912.62892955584,20911.999309347222
2026-01-09 00:01:04.347239,21011.806312054894,6958,21014.278589094436,21005.397644080727,21009.369015096618
2026-01-09 00:16:04.347239,21113.10083534698,9594,21117.318896258625,21105.639620496495,21115.544382884167
2026-01-09 00:31:04.347239,21212.393318018843,6609,21213.54230036676,21206.1735621125,21210.091973654024
2026-01-09 00:46:04.347239,21311.709972685083,3573,21314.821949820893,21306.587858508825,21316.353929146684
2026-01-09 01:01:04.347239,21415.297972197037,8093,21422.01455500655,21405.330378009112,21411.235250378973
2026-01-09 01:16:04.347239,21516.148591144687,2658,21521.024707562592,21511.82523340647,21515.93022523921
2026-01-09 01:31:04.347239,21614.13191953722,2729,21616.697805707616,21608.268282986606,21616.38296627783
2026-01-09 01:46:04.347239,21714.29701982189,5335,21719.022807888272,21711.91388073959,21717.94616252819
2026-01-09 02:01:04.347239,21815.441717036927,4247,21817.35047769543,21814.285615925193,21819.825015278348
2026-01-09 02:16:04.347239,21913.535437298993,6297,21915.97142941878,21911.008520620922,21914.12826197052
2026-01-09 02:31:04.347239,22014.5168201163,3999,22017.949516526376,22010.376180874075,22015.15321199395
2026-01-09 02:46:04.347239,22112.870074065864,9953,22120.1873590885,22112.565979688105,22116.177688599495
2026-01-09 03:01:04.347239,22211.75923572987,8751,22216.919270230163,22208.613680716357,22210.890872920514
2026-01-09 03:16:04.347239,22312.579034947685,5264,22319.463176912293,22308.070798648507,22310.415633778342
2026-01-09 03:31:04.347239,22413.28758505274,6235,22419.86388340586,22410.061693877164,22413.255166876766
2026-01-09 03:46:04.347239,22514.38802666776,3850,22517.6718295,22511.14076988607,22513.308874622206
2026-01-09 04:01:04.347239,22615.076898799125,5941,22621.796642621084,22612.507020575344,22616.495069548193
2026-01-09 04:16:04.347239,22716.129528945377,1489,22720.122329219932,22707.70474345534,22715.89286291461
2026-01-09 04:31:04.347239,22815.769416363088,4370,22818.668107984413,22811.806422210524,22818.987609125743
2026-01-09 04:46:04.347239,22916.339906495625,8300,22923.75992729155,22914.62124990752,22915.866619436863
2026-01-09 05:01:04.347239,23016.900427209188,6772,23020.737810283656,23013.62486821784,23017.4149770841
2026-01-09 05:16:04.347239,23117.942948765987,9069,23121.009575075353,23111.06142973115,23118.720713623126
2026-01-09 05:31:04.347239,23216.386988671737,3486,23225.98935044233,23211.666423620678,23215.98022424065
2026-01-09 05:46:04.347239,23316.85492319039,7561,23326.130777011545,23314.93105697518,23317.813536755937
2026-01-09 06:01:04.347239,23416.47499942394,8761,23424.439711931078,23410.50533562164,23415.594360044895
2026-01-09 06:16:04.347239,23516.971300617013,3474,23524.775176762127,23508.848114778582,23514.47225355104
2026-01-09 06:31:04.347239,23616.238929492654,6145,23622.350779077195,23610.344295171744,23614.444959669825
2026-01-09 06:46:04.347239,23714.802611498268,3446,23716.58257785103,23709.38902728639,23714.453611987097
2026-01-09 07:01:04.347239,23815.902921843495,1700,23823.890326909896,23814.52993584704,23818.016167851343
2026-01-09 07:16:04.347239,23915.81853934998,4402,23916.291338568564,23911.686017552525,23914.782650916928
2026-01-09 07:31:04.347239,24015.291533355914,5051,24017.689845621742,24011.437833895416,24018.175324425098
2026-01-09 07:46:04.347239,24115.634050036806,1323,24122.967811559258,24113.307154768296,24119.190015225744
2026-01-09 08:01:04.347239,24217.03334414104,8404,24217.845287169363,24207.549551575423,24215.445755046883
2026-01-09 08:16:04.347239,24317.225228009287,7700,24326.234227201337,24314.59933648961,24318.95533039443
2026-01-09 08:31:04.347239,24418.681948994355,8015,24424.047513037942,24410.43598444716,24418.313097252456
2026-01-09 08:46:04.347239,24519.527839651088,2998,24527.66319760594,24516.366359129755,24520.822837961987
2026-01-09 09:01:04.347239,24618.92402996913,9683,24625.721147154214,24610.688913093432,24615.931962138027
