date,open,high,low,close,volume
2020-01-01,100.0,100.57929256924842,98.18165096898659,98.87838817056127,4087
2020-01-02,98.87838817056127,100.20764514797244,98.16301345363735,99.53070099424993,2020
2020-01-03,99.53070099424993,100.39529759086182,98.06628559350595,98.28093060762696,2564
2020-01-04,98.28093060762696,98.6864218678501,97.65482953997022,97.78717083364876,5423
2020-01-05,97.78717083364876,98.7106469929657,97.5791185621423,98.07237580772029,8929
2020-01-06,98.07237580772029,98.93101290696212,97.48287638010493,97.58738008886161,6444
2020-01-07,97.58738008886161,97.6328841078243,96.17854786519933,96.94042745002554,9171
2020-01-08,96.94042745002554,98.43006426541513,96.16015706503146,98.22908379379263,3764
2020-01-09,98.22908379379263,99.31578351620023,97.30363722380552,99.25746584408768,7668
2020-01-10,99.25746584408768,100.58520349731113,99.2538974678606,100.56379182086435,1832
2020-01-11,100.56379182086435,101.35877938317398,100.27714711714775,100.3720087747441,1094
2020-01-12,100.3720087747441,101.67554380406959,99.7762414960797,101.39333801095377,4354
2020-01-13,101.39333801095377,102.59702872114399,101.18199891041307,101.61315095407402,3967
2020-01-14,101.61315095407402,102.60481098402951,101.39547322535155,102.21020223871922,8421
2020-01-15,102.21020223871922,102.62440411621871,100.90855410765454,101.88024274623007,3968
2020-01-16,101.88024274623007,102.63637373209765,99.96886313459134,100.55809877697845,7364
2020-01-17,100.55809877697845,101.41408372425667,99.0163336835748,99.35713916184818,7007
2020-01-18,99.35713916184818,100.09542521486787,98.5990777100029,99.17172527703838,3671
2020-01-19,99.17172527703838,99.36408049941019,98.0424116685768,98.41124230452802,1416
2020-01-20,98.41124230452802,99.40541249013577,98.24455815278382,98.40942026009911,5915
2020-01-21,98.40942026009911,99.62358163766919,98.08773039084656,99.41392940084661,3617
2020-01-22,99.41392940084661,99.76336300073238,97.99916581518828,98.55434060704052,8815
2020-01-23,98.55434060704052,99.16897132205821,97.86389574215679,98.05677682798604,3433
2020-01-24,98.05677682798604,101.53654657898073,97.9406868316453,101.06560600706668,8219
2020-01-25,101.06560600706668,101.23467098473158,99.95891287631044,100.61179517276415,5145
2020-01-26,100.61179517276415,101.65807011394732,99.84953174309906,100.82663349251744,5869
2020-01-27,100.82663349251744,101.53022992806217,99.5356578035469,100.05932123970297,1338
2020-01-28,100.05932123970297,100.549026770815,99.13149670092916,100.302736622971,3996
2020-01-29,100.302736622971,100.37537569648832,98.75899806222968,99.17890359707393,9919
2020-01-30,99.17890359707393,100.22460829741084,98.28652890146678,99.38494746826898,7696
2020-01-31,99.38494746826898,99.75907263682116,98.9390701624754,99.5926256683393,2425
2020-02-01,99.5926256683393,101.7795589741166,99.05312622899504,101.23788830503395,2608
2020-02-02,101.23788830503395,101.2743780556018,99.53208197256016,99.88620542311189,3069
2020-02-03,99.88620542311189,100.60809303032592,97.9321524251593,98.43184248745439,1002
2020-02-04,98.43184248745439,99.6665734016445,98.3591384268422,99.29723936552054,3015
2020-02-05,99.29723936552054,99.56901776129895,98.03433645337208,98.77450781800296,9339
2020-02-06,98.77450781800296,100.20876100659382,97.8828898055815,99.23137550966837,6524
2020-02-07,99.23137550966837,100.60311512213319,98.53793860681863,99.7110522108234,7634
2020-02-08,99.7110522108234,100.38736917897461,99.27712438920419,100.08843359602544,6369
2020-02-09,100.08843359602544,100.23475332805019,98.57958005244731,99.20034278575713,6117
2020-02-10,99.20034278575713,99.38561642481217,96.37276693894391,96.80775956283333,1432
2020-02-11,96.80775956283333,98.33849014918556,96.02365502655027,97.58087468351934,5838
2020-02-12,97.58087468351934,97.79870430411484,96.68961413808613,97.33356857944968,7346
2020-02-13,97.33356857944968,98.07628378708229,95.97861769373259,96.9690282541887,6538
2020-02-14,96.9690282541887,97.5150639403888,96.83507388847437,96.96088642951557,9062
2020-02-15,96.96088642951557,98.29440013174747,96.21877763795476,98.05009124783348,4420
2020-02-16,98.05009124783348,98.10143753902334,97.2781934614931,98.09345067480503,8555
2020-02-17,98.09345067480503,99.86011255445905,98.03629432215283,99.09928981627671,5752
2020-02-18,99.09928981627671,99.8639504186583,98.223004382397,99.36201835675399,9583
2020-02-19,99.36201835675399,99.47437138938353,97.53945919963606,98.23244231661913,9310
2020-02-20,98.23244231661913,98.31108132614008,97.66109916204775,98.06626692582246,5524
2020-02-21,98.06626692582246,98.58846908437421,94.67697518906543,95.23435488701062,2965
2020-02-22,95.23435488701062,97.33974456712042,95.02604652986443,96.39368887679885,5277
2020-02-23,96.39368887679885,97.10005307351068,95.74269870659332,96.85713709916777,1361
2020-02-24,96.85713709916777,98.66771308476811,96.51235630437361,97.86728518326943,8953
2020-02-25,97.86728518326943,98.51130321515869,96.98188344611316,98.31773953561714,3499
2020-02-26,98.31773953561714,98.99263302916616,97.29205354195342,97.36617317345821,1428
2020-02-27,97.36617317345821,97.67441592052538,97.05171635403588,97.56405172329066,8208
2020-02-28,97.56405172329066,97.98774282356429,95.94219849318371,96.04727141607317,1131
2020-02-29,96.04727141607317,97.31095056879029,95.60747531356984,96.36088877357041,4265
2020-03-01,96.36088877357041,96.717308426144,94.1974419492064,94.93381863680172,9317
2020-03-02,94.93381863680172,95.76399866910982,94.24781999689034,94.74467881237223,3135
2020-03-03,94.74467881237223,96.00918357290199,94.35031498287191,95.45911131790952,4625
2020-03-04,95.45911131790952,96.70898449243909,94.51435698842792,96.32055225545604,9763
2020-03-05,96.32055225545604,96.95856581564115,95.5857651691388,96.6554889448359,2034
2020-03-06,96.6554889448359,96.91192135078849,95.81983677642044,96.30332324686567,5474
2020-03-07,96.30332324686567,96.5272397454984,93.10782771183739,93.29223341216907,2469
2020-03-08,93.29223341216907,94.72954240595162,92.66465362145512,93.78576377180168,7564
2020-03-09,93.78576377180168,95.36389497331032,92.94293266042055,94.53731958415376,6972
2020-03-10,94.53731958415376,95.57270407068977,94.48240210816293,95.42832017677246,2156
2020-03-11,95.42832017677246,95.90586866973335,94.66176411361302,95.38705998399553,9415
2020-03-12,95.38705998399553,95.52042458379913,95.11232877075317,95.38088573758027,6783
2020-03-13,95.38088573758027,96.60880047765511,94.48855483180738,96.04153286749637,3961
2020-03-14,96.04153286749637,96.41032807306405,94.12822492928366,95.12104687563762,2337
2020-03-15,95.12104687563762,96.07913273843177,94.34140621809078,95.64962393998263,5768
2020-03-16,95.64962393998263,97.30772342649624,95.54847015807468,97.06384263132166,9601
2020-03-17,97.06384263132166,97.46413658949827,96.25380373926924,97.44045325412768,9971
2020-03-18,97.44045325412768,97.85602592581108,97.23500180475708,97.79428316165975,7466
2020-03-19,97.79428316165975,98.4359908604549,96.14596246070343,97.04303325077584,7423
2020-03-20,97.04303325077584,99.30093971178881,96.27455032235339,99.14829474660515,9884
2020-03-21,99.14829474660515,99.45890130250713,98.43737135280642,98.92425471753747,6108
2020-03-22,98.92425471753747,99.60231085574844,98.84055486196708,99.56970372310013,1364
2020-03-23,99.56970372310013,99.92437572980053,99.12367235076077,99.64113386234,1241
2020-03-24,99.64113386234,100.029319515089,97.84266793036659,98.75212380277289,4853
2020-03-25,98.75212380277289,99.61028611979317,98.00620998966683,98.4562554275562,7486
2020-03-26,98.4562554275562,99.07391831843478,97.83519079599708,98.40157611740102,6853
2020-03-27,98.40157611740102,99.40500172656745,97.71094340207561,98.72680474811669,9544
2020-03-28,98.72680474811669,99.0177759085674,98.40544548010274,98.68666010668719,2707
2020-03-29,98.68666010668719,99.36266986331142,96.88874083587098,97.51124937079976,1492
2020-03-30,97.51124937079976,97.88151745660693,95.6306200918278,96.44588033225307,3205
2020-03-31,96.44588033225307,98.05878412390408,95.87944062851885,97.39711801732126,6669
2020-04-01,97.39711801732126,98.71761159607198,96.42083597595855,97.90269489643362,5062
2020-04-02,97.90269489643362,98.88917450869938,97.0800444679495,97.9676524720824,5337
2020-04-03,97.9676524720824,98.77796543760087,96.808248885586,97.522935691686,7995
2020-04-04,97.522935691686,99.60060392234926,97.37588063798366,98.62842630866385,5963
2020-04-05,98.62842630866385,100.12590834524737,98.32157472092331,99.46413912902989,5371
2020-04-06,99.46413912902989,99.69691364656804,99.13194128998441,99.19745927986759,7318
2020-04-07,99.19745927986759,99.62025531414798,97.91211467921026,98.62739195377755,9950
2020-04-08,98.62739195377755,99.54514132806041,97.93940755842407,99.11371300566778,9629
2020-04-09,99.11371300566778,100.8402406904931,98.71684696648097,100.17364209637151,9784
2020-04-10,100.17364209637151,100.32913020254705,99.11371126676733,99.71736538938481,7470
2020-04-11,99.71736538938481,99.72866773372009,98.64617139074703,98.95289166219989,9257
2020-04-12,98.95289166219989,98.99788942335177,98.29948477214856,98.67492504621494,5598
2020-04-13,98.67492504621494,100.66297048726136,97.75647063842415,99.95516912129366,4634
2020-04-14,99.95516912129366,100.24672392800213,99.59869486453464,100.19936059819639,2727
2020-04-15,100.19936059819639,102.4400788233135,99.86578361468787,102.08857196274309,8627
2020-04-16,102.08857196274309,103.22645239675926,101.95008264873066,102.82525613953784,6242
2020-04-17,102.82525613953784,104.04655056390905,102.08732205152748,103.3650423477681,8666
2020-04-18,103.3650423477681,103.73694538271988,101.62709167505841,102.17322469691517,9737
2020-04-19,102.17322469691517,102.71096162222616,100.54090907834748,101.54067729103099,3910
2020-04-20,101.54067729103099,102.40923211816194,101.11513460721365,101.96457413451782,9115
2020-04-21,101.96457413451782,102.62323898004846,101.02037481868557,101.68118773532632,3342
2020-04-22,101.68118773532632,102.8402240843573,101.51684489507362,101.87733608766216,3378
2020-04-23,101.87733608766216,102.28465379891055,100.79360810563296,101.1698746398524,1618
2020-04-24,101.1698746398524,102.355545760423,100.83787728177025,101.45791754026395,5843
2020-04-25,101.45791754026395,102.06856333686713,100.03498625137145,100.56257103767636,2581
2020-04-26,100.56257103767636,101.84031106085337,100.37393607454936,101.38644750331086,2057
2020-04-27,101.38644750331086,102.76042730507325,101.16764762009434,102.21363228725893,9534
2020-04-28,102.21363228725893,102.54339210163657,101.84196108756935,102.00990166451881,2894
2020-04-29,102.00990166451881,103.58951953256383,101.26687947863698,102.98603447865774,2185
2020-04-30,102.98603447865774,104.2759802227211,102.42047865931214,103.42459375115502,2814
2020-05-01,103.42459375115502,105.98069648213298,103.38592421534547,105.03234580558346,8338
2020-05-02,105.03234580558346,106.0422542274229,104.78433472401912,105.26570419383309,7179
2020-05-03,105.26570419383309,105.68391021787966,102.15256790315152,102.68453332830228,7028
